age, workclass, fnlwgt, education, education-num, marital-status, occupation, relationship, race, sex, capital-gain, capital-loss, hours-per-week, native-country, Income-category
30, Private,219838, 12th,8, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private,210906, HS-grad,9, Married-civ-spouse, Exec-managerial, Other-relative, White, Female,0,0,40, United-States, <=50K
48, Private,164964, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
62, Private,186696, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
56, Private,437727, 9th,5, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
28, Self-emp-not-inc,70100, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
44, Private,199191, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,30, United-States, <=50K
37, Private,230035, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,46, United-States, >50K
25, Private,168403, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,1741,40, United-States, <=50K
30, Private,275632, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
49, Private,281647, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
43, Private,57322, Assoc-acdm,12, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Local-gov,304386, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, ?,167678, 11th,7, Married-civ-spouse, ?, Husband, White, Male,0,0,22, Ecuador, <=50K
18, Private,57108, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,16, United-States, <=50K
55, Local-gov,165695, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
31, Private,209448, 10th,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,2105,0,40, Mexico, <=50K
20, ?,114813, 10th,6, Separated, ?, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Private,179735, Assoc-voc,11, Divorced, Adm-clerical, Unmarried, White, Female,0,0,50, United-States, <=50K
41, Private,84610, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,60, United-States, >50K
74, Private,161387, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,16, United-States, <=50K
50, Private,279337, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,55, United-States, >50K
17, Private,186067, 10th,6, Never-married, Tech-support, Own-child, White, Male,0,0,10, United-States, <=50K
41, Private,286970, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
24, Private,241752, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
71, Local-gov,365996, Bachelors,13, Widowed, Prof-specialty, Unmarried, White, Female,0,0,6, United-States, <=50K
57, Self-emp-inc,180211, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Taiwan, >50K
19, Private,211355, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,12, United-States, <=50K
24, Private,585203, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,7688,0,45, United-States, >50K
50, Private,271160, Some-college,10, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
62, ?,337721, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,8, United-States, <=50K
37, Local-gov,196529, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,45, United-States, >50K
35, Private,474136, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,1408,40, United-States, <=50K
36, Private,317040, Assoc-voc,11, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,54, United-States, <=50K
30, Local-gov,73796, Bachelors,13, Separated, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Self-emp-inc,103948, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
31, Self-emp-not-inc,226696, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
21, ?,214635, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,24, United-States, <=50K
22, Private,169188, HS-grad,9, Never-married, Exec-managerial, Own-child, White, Female,0,0,20, United-States, <=50K
33, Private,159888, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
38, State-gov,462832, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,40, Trinadad&Tobago, <=50K
43, Private,124919, HS-grad,9, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,60, Japan, <=50K
25, Private,285367, HS-grad,9, Divorced, Other-service, Not-in-family, White, Male,0,0,50, United-States, <=50K
23, Private,182494, 7th-8th,4, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
81, ?,89015, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,18, United-States, <=50K
55, Self-emp-not-inc,185195, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
20, Private,34590, Some-college,10, Never-married, Farming-fishing, Own-child, White, Male,0,0,60, United-States, <=50K
38, Self-emp-not-inc,203836, 5th-6th,3, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private,538583, 11th,7, Separated, Transport-moving, Not-in-family, Black, Male,3674,0,40, United-States, <=50K
37, Private,86310, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K
32, Private,126838, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private,142227, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
31, Private,99928, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,50, United-States, <=50K
59, Self-emp-not-inc,132925, Masters,14, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
39, Private,333305, Some-college,10, Married-civ-spouse, Sales, Wife, White, Female,0,0,45, United-States, >50K
49, Private,181363, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
37, State-gov,29145, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
30, Private,112650, HS-grad,9, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
40, Local-gov,141649, Assoc-voc,11, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
46, Private,306183, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female,0,0,37, United-States, <=50K
23, Self-emp-not-inc,191283, HS-grad,9, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private,37933, HS-grad,9, Never-married, Other-service, Not-in-family, Black, Female,0,0,48, United-States, <=50K
33, Private,205152, Assoc-voc,11, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,55, United-States, >50K
23, ?,154373, Bachelors,13, Never-married, ?, Not-in-family, White, Female,0,0,50, United-States, <=50K
33, Self-emp-inc,117963, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,60, United-States, >50K
29, Private,196116, Prof-school,15, Divorced, Prof-specialty, Own-child, White, Female,2174,0,72, United-States, <=50K
17, ?,34019, 10th,6, Never-married, ?, Own-child, White, Male,0,0,20, United-States, <=50K
55, State-gov,146326, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,45, United-States, >50K
69, Local-gov,32287, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,25, United-States, <=50K
42, Private,174112, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Private,98010, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
20, Private,305874, Some-college,10, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
32, Private,259719, Some-college,10, Divorced, Handlers-cleaners, Unmarried, Black, Male,0,0,40, Nicaragua, <=50K
50, Private,81548, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
49, Private,124604, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,32, United-States, <=50K
23, Self-emp-not-inc,111296, 11th,7, Never-married, Craft-repair, Own-child, White, Male,0,0,50, Mexico, <=50K
47, Private,129513, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
64, Self-emp-not-inc,47462, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
34, Private,127610, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, United-States, <=50K
38, Private,156728, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
34, Private,331126, HS-grad,9, Never-married, Other-service, Unmarried, Black, Male,0,0,30, United-States, <=50K
33, Private,182792, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
34, ?,222548, Some-college,10, Married-civ-spouse, ?, Wife, White, Female,0,0,4, United-States, <=50K
60, Private,118197, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,65, United-States, <=50K
38, Private,217349, Assoc-voc,11, Divorced, Prof-specialty, Not-in-family, White, Female,14344,0,40, United-States, >50K
45, Local-gov,54190, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
42, Local-gov,201723, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private,54318, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
61, Private,380462, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, United-States, <=50K
47, Private,164423, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,43, United-States, <=50K
76, ?,42209, 9th,5, Widowed, ?, Not-in-family, White, Male,0,0,25, United-States, <=50K
44, Local-gov,263871, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
23, Private,117606, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Female,0,0,60, United-States, <=50K
45, Private,188432, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
58, Private,236596, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States, >50K
44, Private,101214, Bachelors,13, Divorced, Sales, Unmarried, White, Male,0,0,44, United-States, >50K
76, ?,173542, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,0,0,10, United-States, <=50K
30, Private,119164, Bachelors,13, Never-married, Other-service, Unmarried, White, Male,0,0,40, ?, <=50K
69, ?,183958, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,8, United-States, <=50K
33, Self-emp-not-inc,361497, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Private,253006, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,38, United-States, >50K
35, Private,166549, 12th,8, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
29, Private,192924, Assoc-voc,11, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
61, Private,355645, HS-grad,9, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
51, Private,30008, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
68, Federal-gov,232151, Some-college,10, Divorced, Adm-clerical, Other-relative, Black, Female,2346,0,40, United-States, <=50K
65, Private,213477, Masters,14, Divorced, Sales, Not-in-family, White, Male,0,0,28, United-States, <=50K
34, Self-emp-not-inc,209768, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
17, ?,144114, 10th,6, Never-married, ?, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private,347530, HS-grad,9, Never-married, Other-service, Unmarried, Black, Female,0,0,25, United-States, <=50K
43, Self-emp-not-inc,27242, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
18, Private,179203, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
32, Federal-gov,504951, Assoc-acdm,12, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, <=50K
35, Private,186886, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,55, United-States, <=50K
25, Private,178037, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,35, United-States, <=50K
47, Private,198769, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
38, Private,165930, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
21, Private,200089, 1st-4th,2, Married-civ-spouse, Other-service, Other-relative, White, Male,0,0,40, England, <=50K
21, Private,440969, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
39, Private,451059, 9th,5, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
36, State-gov,98037, Assoc-voc,11, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
24, Private,116968, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
32, Private,97306, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,48, United-States, <=50K
37, Self-emp-inc,217054, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, >50K
67, Self-emp-not-inc,173935, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,8, United-States, >50K
32, Private,193285, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
30, Private,277314, HS-grad,9, Separated, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
19, Private,339123, Some-college,10, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
31, Private,348504, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
57, Local-gov,268252, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,62, United-States, <=50K
36, Private,139364, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
24, State-gov,147253, Some-college,10, Never-married, Tech-support, Not-in-family, White, Male,0,0,50, United-States, <=50K
23, Private,156807, 9th,5, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,36, United-States, <=50K
49, Local-gov,145290, 5th-6th,3, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
30, Private,342709, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
40, Private,227236, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
26, Private,292303, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
34, Private,314646, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19, ?,37332, HS-grad,9, Never-married, ?, Own-child, White, Female,1055,0,12, United-States, <=50K
38, Private,234807, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,50, United-States, >50K
